County,State_Abbr,State_Desc,CountyFIPS,Latitude,Longitude
Sullivan County,PA,Pennsylvania,42113,41.4392848,-76.5117166
Susquehanna County,PA,Pennsylvania,42115,41.8196651,-75.8009686
Tioga County,PA,Pennsylvania,42117,41.7668593,-77.2572881
Union County,PA,Pennsylvania,42119,40.962179,-77.0554751
Venango County,PA,Pennsylvania,42121,41.4007143,-79.7658126
Warren County,PA,Pennsylvania,42123,41.8342984,-79.2981823
Washington County,PA,Pennsylvania,42125,40.2000054,-80.2521319
Wayne County,PA,Pennsylvania,42127,41.6466021,-75.2924932
Westmoreland County,PA,Pennsylvania,42129,40.3110682,-79.4666879
Wyoming County,PA,Pennsylvania,42131,41.5251726,-76.008731
York County,PA,Pennsylvania,42133,39.9217514,-76.7288887
Bristol County,RI,Rhode Island,44001,41.7068397,-71.2866874
Kent County,RI,Rhode Island,44003,41.675118,-71.5802819
Newport County,RI,Rhode Island,44005,41.5010449,-71.2830626
Providence County,RI,Rhode Island,44007,41.8697678,-71.5786246
Washington County,RI,Rhode Island,44009,41.396792,-71.620282
Abbeville County,SC,South Carolina,45001,34.229041,-82.4540577
Aiken County,SC,South Carolina,45003,33.5500134,-81.632983
Allendale County,SC,South Carolina,45005,32.9797573,-81.3632651
Anderson County,SC,South Carolina,45007,34.521235,-82.6386029
Bamberg County,SC,South Carolina,45009,33.2030211,-81.0531607
Barnwell County,SC,South Carolina,45011,33.2605516,-81.4342278
Beaufort County,SC,South Carolina,45013,32.358112,-80.6894218
Berkeley County,SC,South Carolina,45015,33.2077,-79.9536554
Calhoun County,SC,South Carolina,45017,33.6747804,-80.7803468
Charleston County,SC,South Carolina,45019,32.8004582,-79.94248
Cherokee County,SC,South Carolina,45021,35.0497962,-81.6076469
Chester County,SC,South Carolina,45023,34.6893424,-81.1612488
Chesterfield County,SC,South Carolina,45025,34.6370178,-80.1592269
Clarendon County,SC,South Carolina,45027,33.6646821,-80.2178886
Colleton County,SC,South Carolina,45029,32.8350184,-80.6552438
Darlington County,SC,South Carolina,45031,34.3321854,-79.9621155
Dillon County,SC,South Carolina,45033,34.3901723,-79.3749638
Dorchester County,SC,South Carolina,45035,33.0821859,-80.4046966
Edgefield County,SC,South Carolina,45037,33.7764976,-81.9682452
Fairfield County,SC,South Carolina,45039,34.3956685,-81.1270007
Florence County,SC,South Carolina,45041,34.0285346,-79.7102329
Georgetown County,SC,South Carolina,45043,33.4175309,-79.2963325
Greenville County,SC,South Carolina,45045,34.8926452,-82.3720772
Greenwood County,SC,South Carolina,45047,34.1557959,-82.1278759
Hampton County,SC,South Carolina,45049,32.7783341,-81.1438217
Horry County,SC,South Carolina,45051,33.9092694,-78.9766749
Jasper County,SC,South Carolina,45053,32.43059,-81.021627
Kershaw County,SC,South Carolina,45055,34.3383561,-80.5908847
Lancaster County,SC,South Carolina,45057,34.6868182,-80.7036885
Laurens County,SC,South Carolina,45059,34.4836761,-82.0054976
Lee County,SC,South Carolina,45061,34.1586401,-80.2512086
Lexington County,SC,South Carolina,45063,33.8992461,-81.2661183
Marion County,SC,South Carolina,45067,34.0836195,-79.3540014
Marlboro County,SC,South Carolina,45069,34.60167,-79.6794351
McCormick County,SC,South Carolina,45065,33.8975992,-82.3161961
Newberry County,SC,South Carolina,45071,34.2898805,-81.5996761
Oconee County,SC,South Carolina,45073,34.7487656,-83.0615395
Orangeburg County,SC,South Carolina,45075,33.436135,-80.8029131
Pickens County,SC,South Carolina,45077,34.8853677,-82.7233774
Richland County,SC,South Carolina,45079,34.0290952,-80.8980371
Saluda County,SC,South Carolina,45081,34.0052784,-81.7279033
Spartanburg County,SC,South Carolina,45083,34.9320145,-81.9916236
Sumter County,SC,South Carolina,45085,33.9161395,-80.3823757
Union County,SC,South Carolina,45087,34.6903965,-81.6158961
Williamsburg County,SC,South Carolina,45089,33.6264617,-79.716474
York County,SC,South Carolina,45091,34.9701875,-81.1831873
Aurora County,SD,South Dakota,46003,43.7247191,-98.5775872
Beadle County,SD,South Dakota,46005,44.4182649,-98.2794224
Bennett County,SD,South Dakota,46007,43.1869121,-101.677181
Bon Homme County,SD,South Dakota,46009,42.985799,-97.8841987
Brookings County,SD,South Dakota,46011,44.3766745,-96.7977971
Brown County,SD,South Dakota,46013,45.5892542,-98.3521746
Brule County,SD,South Dakota,46015,43.7298732,-99.092909
Buffalo County,SD,South Dakota,46017,44.0443062,-99.2039983
Butte County,SD,South Dakota,46019,44.8962264,-103.5014361
Campbell County,SD,South Dakota,46021,45.7855747,-100.0021074
Charles Mix County,SD,South Dakota,46023,43.2061853,-98.5951429
Clark County,SD,South Dakota,46025,44.8552107,-97.7249124
Clay County,SD,South Dakota,46027,42.9161495,-96.980468
Codington County,SD,South Dakota,46029,44.9662852,-97.1988375
Corson County,SD,South Dakota,46031,45.6856708,-101.1796647
Custer County,SD,South Dakota,46033,43.6849428,-103.46225
Davison County,SD,South Dakota,46035,43.6804393,-98.1558683
Day County,SD,South Dakota,46037,45.355161,-97.5814295
Deuel County,SD,South Dakota,46039,44.7562899,-96.6902393
Dewey County,SD,South Dakota,46041,45.148049,-100.8379534
Douglas County,SD,South Dakota,46043,43.3915064,-98.3584331
Edmunds County,SD,South Dakota,46045,45.4116802,-99.205362
Fall River County,SD,South Dakota,46047,43.2216189,-103.5126087
Faulk County,SD,South Dakota,46049,45.0654764,-99.1535637
Grant County,SD,South Dakota,46051,45.1726366,-96.7722606
Gregory County,SD,South Dakota,46053,43.1751423,-99.2065908
Haakon County,SD,South Dakota,46055,44.2880971,-101.5408561
Hamlin County,SD,South Dakota,46057,44.6806187,-97.178598
Hand County,SD,South Dakota,46059,44.5467133,-99.0045751
Hanson County,SD,South Dakota,46061,43.6806116,-97.7968454
Harding County,SD,South Dakota,46063,45.5966105,-103.4738711
Hughes County,SD,South Dakota,46065,44.3844521,-99.9756842
Hutchinson County,SD,South Dakota,46067,43.3367101,-97.7493828
Hyde County,SD,South Dakota,46069,44.5371743,-99.4727359
Jackson County,SD,South Dakota,46071,43.677506,-101.6263229
Jerauld County,SD,South Dakota,46073,44.0634099,-98.6231702
Jones County,SD,South Dakota,46075,43.951991,-100.6861382
Kingsbury County,SD,South Dakota,46077,44.3629687,-97.499313
Lake County,SD,South Dakota,46079,44.0284497,-97.1232229
Lawrence County,SD,South Dakota,46081,44.3485137,-103.8063624
Lincoln County,SD,South Dakota,46083,43.2794204,-96.7222862
Lyman County,SD,South Dakota,46085,43.8948122,-99.8419253
Marshall County,SD,South Dakota,46091,45.7370443,-97.5808695
McCook County,SD,South Dakota,46087,43.6804155,-97.3580479
McPherson County,SD,South Dakota,46089,45.7842491,-99.2114212
Meade County,SD,South Dakota,46093,44.6052822,-102.7141689
Mellette County,SD,South Dakota,46095,43.5846896,-100.7609555
Miner County,SD,South Dakota,46097,44.0215411,-97.608122
Minnehaha County,SD,South Dakota,46099,43.6674723,-96.7957261
Moody County,SD,South Dakota,46101,44.0124293,-96.6760536
Oglala Lakota County,SD,South Dakota,46102,43.333393,-102.5614857
Pennington County,SD,South Dakota,46103,44.0023492,-102.8238015
Perkins County,SD,South Dakota,46105,45.4833865,-102.4679947
Potter County,SD,South Dakota,46107,45.0527131,-99.9620034
Roberts County,SD,South Dakota,46109,45.6233973,-96.9475513
Sanborn County,SD,South Dakota,46111,44.0189419,-98.0917093
Spink County,SD,South Dakota,46115,44.9237717,-98.3396152
Stanley County,SD,South Dakota,46117,44.4139844,-100.7478218
Sully County,SD,South Dakota,46119,44.7223248,-100.1313985
Todd County,SD,South Dakota,46121,43.2087936,-100.7076636
Tripp County,SD,South Dakota,46123,43.3497292,-99.8762186
Turner County,SD,South Dakota,46125,43.3086698,-97.1501851
Union County,SD,South Dakota,46127,42.8311064,-96.6508287
Walworth County,SD,South Dakota,46129,45.4276046,-100.0278563
Yankton County,SD,South Dakota,46135,43.006603,-97.3883614
Ziebach County,SD,South Dakota,46137,44.9897638,-101.6608274
Anderson County,TN,Tennessee,47001,36.1167307,-84.1954177
Bedford County,TN,Tennessee,47003,35.5136604,-86.4582939
Benton County,TN,Tennessee,47005,36.0709478,-88.0712321
Bledsoe County,TN,Tennessee,47007,35.5935612,-85.2059104
Blount County,TN,Tennessee,47009,35.6881849,-83.9229731
Bradley County,TN,Tennessee,47011,35.1539144,-84.8594137
Campbell County,TN,Tennessee,47013,36.4015922,-84.1592495
Cannon County,TN,Tennessee,47015,35.808394,-86.0624044
Carroll County,TN,Tennessee,47017,35.9657478,-88.4523791
Carter County,TN,Tennessee,47019,36.2847441,-82.1265932
Cheatham County,TN,Tennessee,47021,36.2551687,-87.1008077
Chester County,TN,Tennessee,47023,35.420253,-88.6113533
Claiborne County,TN,Tennessee,47025,36.501572,-83.6606975
Clay County,TN,Tennessee,47027,36.5457493,-85.5457173
Cocke County,TN,Tennessee,47029,35.916198,-83.1192242
Coffee County,TN,Tennessee,47031,35.4887654,-86.0782018
Crockett County,TN,Tennessee,47033,35.8187949,-89.1324936
Cumberland County,TN,Tennessee,47035,35.9523984,-84.9947614
Davidson County,TN,Tennessee,47037,36.1691287,-86.7847898
DeKalb County,TN,Tennessee,47041,35.9822191,-85.8335959
Decatur County,TN,Tennessee,47039,35.6031362,-88.1102917
Dickson County,TN,Tennessee,47043,36.1455325,-87.3641546
Dyer County,TN,Tennessee,47045,36.054196,-89.3983058
Fayette County,TN,Tennessee,47047,35.1969933,-89.4138027
Fentress County,TN,Tennessee,47049,36.3698921,-84.9377641
Franklin County,TN,Tennessee,47051,35.1559259,-86.0992032
Gibson County,TN,Tennessee,47053,35.9916316,-88.9338117
Giles County,TN,Tennessee,47055,35.2027228,-87.035319
Grainger County,TN,Tennessee,47057,36.2775091,-83.5095458
Greene County,TN,Tennessee,47059,36.1794867,-82.8475235
Grundy County,TN,Tennessee,47061,35.3933855,-85.7103793
Hamblen County,TN,Tennessee,47063,36.2183967,-83.2660711
Hamilton County,TN,Tennessee,47065,35.163472,-85.2018432
Hancock County,TN,Tennessee,47067,36.5213528,-83.2274928
Hardeman County,TN,Tennessee,47069,35.2187853,-88.988697
Hardin County,TN,Tennessee,47071,35.2018926,-88.1856958
Hawkins County,TN,Tennessee,47073,36.4520892,-82.931485
Haywood County,TN,Tennessee,47075,35.5866782,-89.2826913
Henderson County,TN,Tennessee,47077,35.6539945,-88.3876742
Henry County,TN,Tennessee,47079,36.325295,-88.3002878
Hickman County,TN,Tennessee,47081,35.8023275,-87.4671159
Houston County,TN,Tennessee,47083,36.2857824,-87.7055983
Humphreys County,TN,Tennessee,47085,36.0408218,-87.7904526
Jackson County,TN,Tennessee,47087,36.3542499,-85.6741278
Jefferson County,TN,Tennessee,47089,36.0483379,-83.4411426
Johnson County,TN,Tennessee,47091,36.4532029,-81.8612467
Knox County,TN,Tennessee,47093,35.9927265,-83.9377209
Lake County,TN,Tennessee,47095,36.3339054,-89.4855365
Lauderdale County,TN,Tennessee,47097,35.7629507,-89.6277318
Lawrence County,TN,Tennessee,47099,35.2204764,-87.396546
Lewis County,TN,Tennessee,47101,35.5232441,-87.4969827
Lincoln County,TN,Tennessee,47103,35.1427838,-86.5934033
Loudon County,TN,Tennessee,47105,35.7350854,-84.3140848
Macon County,TN,Tennessee,47111,36.5377572,-86.0009596
Madison County,TN,Tennessee,47113,35.6060563,-88.8334238
Marion County,TN,Tennessee,47115,35.1334215,-85.618399
Marshall County,TN,Tennessee,47117,35.4683433,-86.765865
Maury County,TN,Tennessee,47119,35.6156963,-87.0777632
McMinn County,TN,Tennessee,47107,35.4244722,-84.6199488
McNairy County,TN,Tennessee,47109,35.1753751,-88.5637397
Meigs County,TN,Tennessee,47121,35.512203,-84.8161015
Monroe County,TN,Tennessee,47123,35.4478181,-84.249705
Montgomery County,TN,Tennessee,47125,36.5003535,-87.3808865
Moore County,TN,Tennessee,47127,35.2888885,-86.358684
Morgan County,TN,Tennessee,47129,36.138697,-84.6392616
Obion County,TN,Tennessee,47131,36.3618921,-89.1480777
Overton County,TN,Tennessee,47133,36.3448504,-85.2830756
Perry County,TN,Tennessee,47135,35.6637521,-87.8693256
Pickett County,TN,Tennessee,47137,36.5593638,-85.075741
Polk County,TN,Tennessee,47139,35.1094371,-84.5411124
Putnam County,TN,Tennessee,47141,36.1409404,-85.4961801
Rhea County,TN,Tennessee,47143,35.60059,-84.9495484
Roane County,TN,Tennessee,47145,35.8472504,-84.5239292
Robertson County,TN,Tennessee,47147,36.5275092,-86.8693538
Rutherford County,TN,Tennessee,47149,35.8433688,-86.4172127
Scott County,TN,Tennessee,47151,36.435234,-84.50352
Sequatchie County,TN,Tennessee,47153,35.3723358,-85.410082
Sevier County,TN,Tennessee,47155,35.7878224,-83.5249005
Shelby County,TN,Tennessee,47157,35.1845529,-89.8946125
Smith County,TN,Tennessee,47159,36.2566451,-85.9419149
Stewart County,TN,Tennessee,47161,36.4584642,-87.8118894
Sullivan County,TN,Tennessee,47163,36.5096806,-82.3013363
Sumner County,TN,Tennessee,47165,36.4724225,-86.4584051
Tipton County,TN,Tennessee,47167,35.4987625,-89.7471452
Trousdale County,TN,Tennessee,47169,36.3930297,-86.1566909
Unicoi County,TN,Tennessee,47171,36.1001287,-82.4182181
Union County,TN,Tennessee,47173,36.2841401,-83.8360878
Van Buren County,TN,Tennessee,47175,35.6992335,-85.4584092
Warren County,TN,Tennessee,47177,35.6782498,-85.7773428
Washington County,TN,Tennessee,47179,36.2956649,-82.4950374
Wayne County,TN,Tennessee,47181,35.2428473,-87.8198433
Weakley County,TN,Tennessee,47183,36.3035963,-88.7211938
White County,TN,Tennessee,47185,35.9270486,-85.4557854
Williamson County,TN,Tennessee,47187,35.8948075,-86.8980679
Wilson County,TN,Tennessee,47189,36.149527,-86.2912423
Anderson County,TX,Texas,48001,31.8412614,-95.6617267
Andrews County,TX,Texas,48003,32.3122581,-102.6402058
Angelina County,TX,Texas,48005,31.2518963,-94.6111337
Aransas County,TX,Texas,48007,28.1226209,-96.9675012
Archer County,TX,Texas,48009,33.6163054,-98.6872669
Armstrong County,TX,Texas,48011,34.964179,-101.3566363
Atascosa County,TX,Texas,48013,28.8914775,-98.535381
Austin County,TX,Texas,48015,29.8919013,-96.2701696
Bailey County,TX,Texas,48017,34.0675209,-102.8303446
Bandera County,TX,Texas,48019,29.756389,-99.2482849
Bastrop County,TX,Texas,48021,30.1007718,-97.3106392
Baylor County,TX,Texas,48023,33.6188024,-99.2081888
Bee County,TX,Texas,48025,28.4160769,-97.7425858
Bell County,TX,Texas,48027,31.0427497,-97.4812684
Bexar County,TX,Texas,48029,29.4486708,-98.5201465
Blanco County,TX,Texas,48031,30.2664556,-98.399217
Borden County,TX,Texas,48033,32.7385899,-101.439199
Bosque County,TX,Texas,48035,31.9008189,-97.6376407
Bowie County,TX,Texas,48037,33.4460648,-94.422393
Brazoria County,TX,Texas,48039,29.1678175,-95.434647
Brazos County,TX,Texas,48041,30.6567132,-96.3023935
Brewster County,TX,Texas,48043,29.8089965,-103.2524579
Briscoe County,TX,Texas,48045,34.5251725,-101.205893
Brooks County,TX,Texas,48047,27.0349936,-98.2152756
Brown County,TX,Texas,48049,31.7641372,-98.998456
Burleson County,TX,Texas,48051,30.4934867,-96.6220912
Burnet County,TX,Texas,48053,30.7896305,-98.2011868
Caldwell County,TX,Texas,48055,29.8323986,-97.628141
Calhoun County,TX,Texas,48057,28.4417191,-96.5795739
Callahan County,TX,Texas,48059,32.2931499,-99.372249
Cameron County,TX,Texas,48061,26.1029227,-97.4789584
Camp County,TX,Texas,48063,32.9745813,-94.979085
Carson County,TX,Texas,48065,35.4054961,-101.3553558
Cass County,TX,Texas,48067,33.0836979,-94.3575786
Castro County,TX,Texas,48069,34.5336207,-102.2587856
Chambers County,TX,Texas,48071,29.6963741,-94.6694454
Cherokee County,TX,Texas,48073,31.8438807,-95.1563425
Childress County,TX,Texas,48075,34.5246235,-100.2081658
Clay County,TX,Texas,48077,33.7859042,-98.2129174
Cochran County,TX,Texas,48079,33.6084401,-102.830449
Coke County,TX,Texas,48081,31.8771104,-100.6352305
Coleman County,TX,Texas,48083,31.9142052,-99.3466223
Collin County,TX,Texas,48085,33.1944942,-96.579428
Collingsworth County,TX,Texas,48087,34.9633577,-100.2721351
Colorado County,TX,Texas,48089,29.596296,-96.5089347
Comal County,TX,Texas,48091,29.8123773,-98.2581288
Comanche County,TX,Texas,48093,31.9516447,-98.5496169
Concho County,TX,Texas,48095,31.3188831,-99.8636485
Cooke County,TX,Texas,48097,33.6391964,-97.2103433
Coryell County,TX,Texas,48099,31.3911774,-97.7980223
Cottle County,TX,Texas,48101,34.0919063,-100.2764416
Crane County,TX,Texas,48103,31.4227965,-102.4877739
Crockett County,TX,Texas,48105,30.7175316,-101.4042113
Crosby County,TX,Texas,48107,33.609144,-101.2987099
Culberson County,TX,Texas,48109,31.4459085,-104.5269447
Dallam County,TX,Texas,48111,36.2863696,-102.5940204
Dallas County,TX,Texas,48113,32.7669866,-96.7784238
Dawson County,TX,Texas,48115,32.742528,-101.9487714
DeWitt County,TX,Texas,48123,29.0823457,-97.3616543
Deaf Smith County,TX,Texas,48117,34.9407663,-102.6075637
Delta County,TX,Texas,48119,33.3859329,-95.6733504
Denton County,TX,Texas,48121,33.205132,-97.1211403
Dickens County,TX,Texas,48125,33.6153628,-100.7876173
Dimmit County,TX,Texas,48127,28.4235871,-99.7658713
Donley County,TX,Texas,48129,34.9550364,-100.8158457
Duval County,TX,Texas,48131,27.6811232,-98.4973933
Eastland County,TX,Texas,48133,32.3246454,-98.8365596
Ector County,TX,Texas,48135,31.8653008,-102.5425068
Edwards County,TX,Texas,48137,29.9859327,-100.3073997
El Paso County,TX,Texas,48141,31.7664803,-106.2414234
Ellis County,TX,Texas,48139,32.3468783,-96.7969403
Erath County,TX,Texas,48143,32.2366689,-98.2205446
Falls County,TX,Texas,48145,31.2519298,-96.9341275
Fannin County,TX,Texas,48147,33.5911611,-96.1049882
Fayette County,TX,Texas,48149,29.8778861,-96.9212309
Fisher County,TX,Texas,48151,32.7404728,-100.4031198
Floyd County,TX,Texas,48153,34.0737305,-101.3032742
Foard County,TX,Texas,48155,33.9633063,-99.8168285
Fort Bend County,TX,Texas,48157,29.5266017,-95.7710149
Franklin County,TX,Texas,48159,33.1758457,-95.2190662
Freestone County,TX,Texas,48161,31.7017487,-96.1449568
Frio County,TX,Texas,48163,28.8693828,-99.109005
Gaines County,TX,Texas,48165,32.7439423,-102.6315614
Galveston County,TX,Texas,48167,29.233453,-94.8884558
Garza County,TX,Texas,48169,33.183792,-101.3011341
Gillespie County,TX,Texas,48171,30.3250929,-98.9418498
Glasscock County,TX,Texas,48173,31.8680062,-101.5214944
Goliad County,TX,Texas,48175,28.6607,-97.4304145
Gonzales County,TX,Texas,48177,29.4619121,-97.4919205
Gray County,TX,Texas,48179,35.4025424,-100.8123736
Grayson County,TX,Texas,48181,33.624524,-96.675693
Gregg County,TX,Texas,48183,32.4864014,-94.8162768
Grimes County,TX,Texas,48185,30.5432314,-95.988082
Guadalupe County,TX,Texas,48187,29.5826714,-97.9489953
Hale County,TX,Texas,48189,34.0684364,-101.8228879
Hall County,TX,Texas,48191,34.4531894,-100.5763434
Hamilton County,TX,Texas,48193,31.7073424,-98.1117562
Hansford County,TX,Texas,48195,36.2728469,-101.3569304
Hardeman County,TX,Texas,48197,34.2899036,-99.7456973
Hardin County,TX,Texas,48199,30.3296483,-94.3931782
Harris County,TX,Texas,48201,29.857273,-95.3930371
Harrison County,TX,Texas,48203,32.5479914,-94.3744344
Hartley County,TX,Texas,48205,35.8402444,-102.6100473
Haskell County,TX,Texas,48207,33.1759638,-99.730774
Hays County,TX,Texas,48209,30.0612247,-98.0292673
Hemphill County,TX,Texas,48211,35.8159564,-100.2792102
Henderson County,TX,Texas,48213,32.2116334,-95.8534183
Hidalgo County,TX,Texas,48215,26.3963839,-98.18099
Hill County,TX,Texas,48217,31.9826809,-97.130668
Hockley County,TX,Texas,48219,33.605932,-102.3433978
Hood County,TX,Texas,48221,32.430149,-97.8316766
Hopkins County,TX,Texas,48223,33.1489673,-95.5654337
Houston County,TX,Texas,48225,31.3230362,-95.4215995
Howard County,TX,Texas,48227,32.3034298,-101.4387208
Hudspeth County,TX,Texas,48229,31.4508678,-105.3775489
Hunt County,TX,Texas,48231,33.1233077,-96.0842298
Hutchinson County,TX,Texas,48233,35.837047,-101.3627461
Irion County,TX,Texas,48235,31.3034241,-100.9813037
Jack County,TX,Texas,48237,33.2321604,-98.1711775
Jackson County,TX,Texas,48239,28.9598019,-96.58908
Jasper County,TX,Texas,48241,30.7529323,-94.0222943
Jeff Davis County,TX,Texas,48243,30.6253574,-104.191873
Jefferson County,TX,Texas,48245,29.8539997,-94.1493306
Jim Hogg County,TX,Texas,48247,27.0532315,-98.7475716
Jim Wells County,TX,Texas,48249,27.7335157,-98.0908141
Johnson County,TX,Texas,48251,32.3798207,-97.3649587
Jones County,TX,Texas,48253,32.7437089,-99.8744297
Karnes County,TX,Texas,48255,28.9089957,-97.8522048
Kaufman County,TX,Texas,48257,32.5989442,-96.2883773
Kendall County,TX,Texas,48259,29.9435246,-98.7092693
Kenedy County,TX,Texas,48261,26.8902129,-97.5911434
Kent County,TX,Texas,48263,33.1847797,-100.7697199
Kerr County,TX,Texas,48265,30.059953,-99.3533388
Kimble County,TX,Texas,48267,30.479472,-99.7463959
King County,TX,Texas,48269,33.6142675,-100.2453455
Kinney County,TX,Texas,48271,29.3470865,-100.4177003
Kleberg County,TX,Texas,48273,27.4387348,-97.6606203
Knox County,TX,Texas,48275,33.6118897,-99.7303563
La Salle County,TX,Texas,48283,28.3510976,-99.0967743
Lamar County,TX,Texas,48277,33.6672628,-95.5703477
Lamb County,TX,Texas,48279,34.0688615,-102.3480182
Lampasas County,TX,Texas,48281,31.1967308,-98.2408885
Lavaca County,TX,Texas,48285,29.3825778,-96.9236334
Lee County,TX,Texas,48287,30.3214983,-96.9768226
Leon County,TX,Texas,48289,31.3004926,-95.9956219
Liberty County,TX,Texas,48291,30.1585081,-94.8440607
Limestone County,TX,Texas,48293,31.5475427,-96.593623
Lipscomb County,TX,Texas,48295,36.2801998,-100.2726827
Live Oak County,TX,Texas,48297,28.3515349,-98.1269608
Llano County,TX,Texas,48299,30.7075845,-98.6846901
Loving County,TX,Texas,48301,31.8449361,-103.5612293
Lubbock County,TX,Texas,48303,33.6114688,-101.8199438
Lynn County,TX,Texas,48305,33.1784124,-101.8184933
Madison County,TX,Texas,48313,30.9668782,-95.9303719
Marion County,TX,Texas,48315,32.7981821,-94.3568533
Martin County,TX,Texas,48317,32.3098298,-101.9618363
Mason County,TX,Texas,48319,30.7039159,-99.2373018
Matagorda County,TX,Texas,48321,28.7747601,-96.0015316
Maverick County,TX,Texas,48323,28.7297873,-100.316678
McCulloch County,TX,Texas,48307,31.2054766,-99.3598557
McLennan County,TX,Texas,48309,31.5495958,-97.2015108
McMullen County,TX,Texas,48311,28.384922,-98.5788529
Medina County,TX,Texas,48325,29.3536614,-99.1110845
Menard County,TX,Texas,48327,30.8852677,-99.8588613
Midland County,TX,Texas,48329,31.8142693,-102.0024538
Milam County,TX,Texas,48331,30.791242,-96.9843946
Mills County,TX,Texas,48333,31.4948885,-98.5946231
Mitchell County,TX,Texas,48335,32.3041168,-100.9243924
Montague County,TX,Texas,48337,33.6783558,-97.7250138
Montgomery County,TX,Texas,48339,30.2988009,-95.50295
Moore County,TX,Texas,48341,35.8356759,-101.8905018
Morris County,TX,Texas,48343,33.116466,-94.7312653
Motley County,TX,Texas,48345,34.0578993,-100.7931519
Nacogdoches County,TX,Texas,48347,31.6205598,-94.6202497
Navarro County,TX,Texas,48349,32.048448,-96.4769087
Newton County,TX,Texas,48351,30.7867182,-93.73925
Nolan County,TX,Texas,48353,32.3123379,-100.4181078
Nueces County,TX,Texas,48355,27.7400315,-97.5162143
Ochiltree County,TX,Texas,48357,36.2787442,-100.8158636
Oldham County,TX,Texas,48359,35.4019206,-102.5976203
Orange County,TX,Texas,48361,30.1223229,-93.8940999
Palo Pinto County,TX,Texas,48363,32.7522042,-98.3179673
Panola County,TX,Texas,48365,32.1639784,-94.3051563
Parker County,TX,Texas,48367,32.7770964,-97.8059049
Parmer County,TX,Texas,48369,34.5321628,-102.7848533
Pecos County,TX,Texas,48371,30.773298,-102.7181533
Polk County,TX,Texas,48373,30.7845525,-94.8373376
Potter County,TX,Texas,48375,35.3986751,-101.893804
Presidio County,TX,Texas,48377,30.0058912,-104.2616192
Rains County,TX,Texas,48379,32.8704571,-95.795613
Randall County,TX,Texas,48381,34.962529,-101.8955472
Reagan County,TX,Texas,48383,31.3751911,-101.5143954
Real County,TX,Texas,48385,29.8300967,-99.812549
Red River County,TX,Texas,48387,33.6196255,-95.0484293
Reeves County,TX,Texas,48389,31.308366,-103.712706
Refugio County,TX,Texas,48391,28.3221157,-97.1624723
Roberts County,TX,Texas,48393,35.838596,-100.8366824
Robertson County,TX,Texas,48395,31.025481,-96.5149408
Rockwall County,TX,Texas,48397,32.8998859,-96.4120504
Runnels County,TX,Texas,48399,31.8451193,-99.9827145
Rusk County,TX,Texas,48401,32.1094232,-94.7563823
Sabine County,TX,Texas,48403,31.3432997,-93.8519129
San Augustine County,TX,Texas,48405,31.3824492,-94.1631796
San Jacinto County,TX,Texas,48407,30.5743884,-95.1631363
San Patricio County,TX,Texas,48409,28.0117944,-97.5171566
San Saba County,TX,Texas,48411,31.1551375,-98.8192922
Schleicher County,TX,Texas,48413,30.8962331,-100.5272161
Scurry County,TX,Texas,48415,32.7443531,-100.9133465
Shackelford County,TX,Texas,48417,32.7438198,-99.3470045
Shelby County,TX,Texas,48419,31.7901394,-94.1425794
Sherman County,TX,Texas,48421,36.2785929,-101.8992648
Smith County,TX,Texas,48423,32.3751053,-95.2689389
Somervell County,TX,Texas,48425,32.2180714,-97.769217
Starr County,TX,Texas,48427,26.5309027,-98.7402346
Stephens County,TX,Texas,48429,32.7380521,-98.8393443
Sterling County,TX,Texas,48431,31.8357735,-101.0549114
Stonewall County,TX,Texas,48433,33.1795797,-100.2538069
Sutton County,TX,Texas,48435,30.5221852,-100.5133594
Swisher County,TX,Texas,48437,34.5263193,-101.7438647
Tarrant County,TX,Texas,48439,32.7721191,-97.2912241
Taylor County,TX,Texas,48441,32.2971255,-99.8904299
Terrell County,TX,Texas,48443,30.2323427,-102.0725126
Terry County,TX,Texas,48445,33.171229,-102.339284
Throckmorton County,TX,Texas,48447,33.1706954,-99.205796
Titus County,TX,Texas,48449,33.214599,-94.9667825
Tom Green County,TX,Texas,48451,31.3983315,-100.4638508
Travis County,TX,Texas,48453,30.2395128,-97.6912697
Trinity County,TX,Texas,48455,31.096675,-95.1516869
Tyler County,TX,Texas,48457,30.7692953,-94.3756561
Upshur County,TX,Texas,48459,32.7353495,-94.9411837
Upton County,TX,Texas,48461,31.3538163,-102.0415461
Uvalde County,TX,Texas,48463,29.3503081,-99.768427
Val Verde County,TX,Texas,48465,29.8752853,-101.1433237
Van Zandt County,TX,Texas,48467,32.5587866,-95.8369057
Victoria County,TX,Texas,48469,28.7963699,-96.9711977
Walker County,TX,Texas,48471,30.7431631,-95.5698246
Waller County,TX,Texas,48473,30.0135901,-95.9821493
Ward County,TX,Texas,48475,31.5130687,-103.1051127
Washington County,TX,Texas,48477,30.2150752,-96.4102717
Webb County,TX,Texas,48479,27.7607987,-99.3407518
Wharton County,TX,Texas,48481,29.2784805,-96.2296745
Wheeler County,TX,Texas,48483,35.3925926,-100.2531067
Wichita County,TX,Texas,48485,33.9882125,-98.7080098
Wilbarger County,TX,Texas,48487,34.0849199,-99.2424397
Willacy County,TX,Texas,48489,26.4818607,-97.5947313
Williamson County,TX,Texas,48491,30.6490817,-97.6050646
